edge_index,mean_fc_z_across_windows,std_fc_z_across_windows
171,-0.20368632701046713,0.476288809528048
172,0.8204462845708829,0.34067936765077733
173,-0.01649374228459062,0.5900336042027067
174,-0.05059382475502289,0.5356983583654278
175,-0.2423140958407902,0.46053806632571914
176,0.44428423617726276,0.3458969986305957
177,0.22168715563160063,0.3613509892617146
178,-0.009592476956497129,0.49916996867076635
179,-0.13281139792671529,0.4998569983738455
180,0.36390103587627637,0.3221496695224353
181,0.14294346049649473,0.37156974823624833
182,0.11571825555313232,0.3859520200584138
183,0.009489144296254685,0.3939299461073552
184,0.15208123017566844,0.36589347993359866
185,-0.009842602931181955,0.3434218501819191
186,-0.016084905393631135,0.22646483427872044
187,-0.008178719108057998,0.3628673099237974
188,0.2178154224303389,0.36945600256104055
189,-0.1705755677007098,0.40091781668413434
190,-0.10677307880189119,0.4878239500303395
191,-0.31244495521654825,0.4166114511291661
192,-0.13022390765800035,0.23579599485724287
193,-0.44007276000289625,0.5008497663691978
194,-0.42755962390961505,0.4623072116270757
195,1.3944345010590833,0.5115398659290479
196,0.8303299063270559,0.40070143471603853
197,0.5537017469296688,0.3944042993415404
198,0.06300753885427908,0.270809774244447
199,1.212065423186824,0.5769452586900934
200,1.0319149513241368,0.4690565614807438
201,0.31854866173022117,0.44584527686890935
202,1.3108173392126141,0.4728232939350372
203,0.9145256616300567,0.43742052966905876
204,1.1682504095631179,0.530705320797432
205,0.5688599127076686,0.37633061891357583
206,0.9616737989923351,0.3346124268783822
207,0.9936865293383413,0.4165608831426117
208,1.2737714141160725,0.48520253336368846
209,0.42176193659061606,0.4167860956339926
210,0.8830041862672398,0.42710793952599857
211,0.5927700522297121,0.3421025257523913
212,0.36527151834785176,0.43251062634480886
213,0.5288511354825597,0.37405581201269433
214,0.31602648006247064,0.5439037481472035
215,0.5702685370743168,0.43686001736338986
216,1.123459202948303,0.5576023519328798
217,1.052296143700303,0.48486598276373416
218,0.5818789795653834,0.3195158235780494
219,1.2197086765200347,0.534152080353059
220,0.8634414412928496,0.5583373515525122
221,1.363037660502313,0.5666120552870451
222,0.16164646425289994,0.2747420395015641
223,0.6567959053290174,0.3911296551693952
224,1.0540773760475022,0.4593969197706348
225,1.2970633174919193,0.444760046382345
226,0.20353236650548265,0.20667528732235488
