edge_index,mean_fc_z_across_windows,std_fc_z_across_windows
151,1.0103407362642955,0.35098656056973526
152,0.9981779394695782,0.3632817337394229
153,1.4073526726369037,0.3468843623096441
154,1.2651848516823532,0.34585353831994115
155,0.9671067253882584,0.42082616505719983
156,1.0470673702380051,0.4967127480594144
157,1.0324756100674608,0.43332900670964936
158,1.0010623650898327,0.35161663169986984
159,1.1692273265281297,0.47486021177842064
160,1.1081910521857887,0.3730452438962328
161,1.1930700762168747,0.4214188129111279
162,0.9869696876804998,0.33548008236324606
163,0.5583011309550906,0.47374247920611395
164,1.0346739167757855,0.41941373029336926
165,0.9542321250686943,0.47982517068486025
166,1.1449896774629613,0.4485083689566157
167,1.168352660653532,0.41768210236961417
168,0.7039101731873842,0.3793180404315151
169,0.8900419516215076,0.3729755566243178
170,0.694592685891752,0.5201151165100123
171,0.8939546769750778,0.4473566135133259
172,0.6695765051423423,0.3598137290124728
173,1.0868250843294893,0.5454502197826769
174,0.8460358171034323,0.41270977112400614
175,0.07300762493934038,0.38642528819584837
176,0.17351212538863853,0.3539305295715681
177,0.47025487074543815,0.3872607491029903
178,0.24452117670725476,0.40194090038387603
179,-0.02506209728204043,0.3576426352089743
180,0.16069282482045127,0.3843434290084714
181,0.4175914136448165,0.3345739306791076
182,0.25161910488764677,0.33009048018020454
183,0.4390751842863686,0.3174185812707308
184,0.5323435489464639,0.322227296811186
185,0.41373013599165537,0.4454639472676216
186,0.06626655736447574,0.24631929012065357
187,0.058960848667326045,0.3176740370339871
188,0.4771476924763194,0.41135083687237334
189,0.6601549056218919,0.43411772637247886
190,0.2603491565439017,0.32650499976485364
191,0.38408032822950605,0.4203003823596234
192,0.3606701930256913,0.3687202960673328
193,0.11342035655293342,0.39018607146037265
194,0.43192613750075354,0.3971107055210078
195,0.3801653585561835,0.39674417477003676
196,0.10210958071139133,0.2755021200585137
197,1.1917158513896722,0.4052054811584615
198,0.9771833895476136,0.4071618831682772
199,0.9549005131404187,0.42470731709406045
200,0.5676871404164006,0.39796742628739823
201,1.3335647465351814,0.40797212051819615
202,1.1415058561267617,0.41180589031411957
203,1.0656250981380844,0.4897454667610632
204,1.0896174415228235,0.3672585337998268
205,0.9957613513978185,0.3967904844555155
206,1.1207102722386275,0.3413914128487673
207,1.131221713407925,0.31624982445758665
208,1.10256714220951,0.3457028579873809
209,1.0950077821696735,0.4428706017903584
210,0.8512272608864616,0.46269308796635134
211,1.2631747302758423,0.3707823902472987
212,1.0316108910772643,0.4142294796602216
213,1.0381013372151378,0.45465050886836217
214,1.1189206044401976,0.42445298203423504
215,0.6890552928948942,0.4338020322625301
216,0.9231613964134573,0.3491137875183062
217,0.6086261075110345,0.46379439481775764
218,0.7414422688081512,0.2917728557245866
219,0.4965524026786118,0.38192017919539023
220,0.5406344799210065,0.42721428258259714
221,0.6005690136176778,0.40968741813536724
222,0.8231949857884386,0.4205313187753258
223,0.8298423026435061,0.44455841060642354
224,0.34954775046605263,0.45625982377157764
225,0.4056820577395207,0.46208500247784257
226,0.26763669525743267,0.36211607732350864
227,0.8041069961469415,0.4489266006207472
228,0.3628652199918875,0.41949594572034926
229,0.1578595691401924,0.30562263461914885
230,0.37261707060478316,0.3207754189581207
231,0.3780217160392462,0.37472356990708644
232,0.45183349725331473,0.39880396186500106
233,0.25190661233543693,0.35557267080356547
234,0.22652284293637076,0.35753271645137213
235,0.28514084991537114,0.3539426927072342
236,0.13593169304650307,0.4324159556725295
237,0.3572302164749597,0.4136409472770352
238,0.22225197316347323,0.47651670848616673
239,0.13672786221260327,0.4500407088076536
240,0.031988543252602294,0.3392890204472776
241,0.19436367749306835,0.34521531707017794
242,0.35031482331670377,0.27857419695028235
243,0.13406628385687056,0.30809026063639994
244,0.38031360807294173,0.24850949732674157
245,1.1362968762639858,0.3486905578170899
246,1.0317727138562807,0.344724279957033
247,1.0978487560384687,0.4194927860646795
248,0.9444257039324796,0.38342852541411776
249,1.0604216285303598,0.3412306425338417
250,1.181706015137224,0.3825840866313719
251,1.199765827958367,0.36138241165971446
252,0.8599229279834965,0.3718867232121185
253,0.9824624800598548,0.38471373850728086
254,0.8676843358668119,0.3408948091414898
255,0.9570859862962575,0.3460417721389762
256,1.033481367780644,0.42077604737311447
257,1.1305948785831552,0.31826644237961693
258,1.0817595193150171,0.36146987792897534
259,1.039522422278556,0.3348822244176626
260,0.5619842912373259,0.37379453893072434
261,0.9954310540821154,0.3871811538047217
262,0.7628448298867582,0.4315418926904754
263,1.0273952516409777,0.3813064491459016
264,1.0576545792059806,0.3990223908115173
265,0.5519895949035839,0.40132107826298685
266,0.76112929470127,0.4072169340750691
267,0.5789388407830904,0.42404524573029695
268,0.6810649771178852,0.38763760706716643
269,0.5304298610984326,0.31853924773024994
270,0.9541422050775725,0.41275641872705965
271,0.6682886281966312,0.41771379943586084
272,-0.0017476281278831964,0.3270428346306317
273,0.20468691164026784,0.3370083935731525
274,0.315513651231778,0.36715204208355195
